Transaction_Amount,Transaction_Hour,Transaction_Frequency,Account_Age_Days,International_Transaction,New_Device,Failed_Attempts,Distance_From_Home,Online_Transaction,Fraud
117.98,19,2,1132,0,1,1,0.49,1,1
37.31,4,3,274,0,0,1,24.39,0,0
36.18,17,4,1788,0,0,1,24.89,0,0
60.77,14,3,1116,0,0,1,20.3,1,0
52.48,11,3,1838,1,1,1,69.44,1,0
203.74,16,4,1615,0,0,2,69.76,0,0
80.35,14,5,237,0,0,1,10.47,1,0
32.08,1,5,1998,0,0,0,15.24,1,0
441.62,5,8,2188,1,0,2,39.3,1,0
70.06,16,6,1933,0,0,3,46.43,0,0
143.86,15,4,1601,1,0,0,13.53,1,0
36.3,16,5,554,0,0,1,10.73,1,0
95.88,19,8,253,1,0,3,42.96,0,1
91.02,8,4,1259,0,0,2,11.82,0,0
10.08,4,2,2285,1,1,0,12.99,1,0
500.33,22,6,2302,0,1,1,3.64,1,0
242.41,0,3,1962,0,0,1,19.57,1,0
44.83,5,5,453,0,0,3,9.88,1,0
22.15,23,4,624,0,0,4,22.33,1,1
94.4,13,4,1846,0,0,1,14.86,0,0
72.73,16,7,834,1,0,3,34.47,0,0
95.17,18,2,945,0,0,1,8.14,0,0
80.77,0,8,1754,0,0,1,4.72,1,0
110.64,0,6,391,1,0,1,30.35,1,0
283.53,12,8,531,0,0,0,12.12,1,0
117.7,13,4,851,1,0,2,20.73,0,1
23.34,5,7,1611,1,1,0,70.78,0,1
260.49,5,5,1886,0,0,0,16.55,0,0
343.99,0,5,2215,0,0,2,4.13,1,0
1559.4,13,9,556,1,0,2,13.91,1,1
21.68,2,4,176,0,0,4,16.28,0,1
85.02,22,1,2079,0,0,0,36.31,1,0
8.31,9,5,2124,0,1,0,5.43,1,0
115.95,18,5,857,0,0,1,10.65,1,0
38.54,18,5,26,0,0,0,1.28,0,0
456.43,18,7,264,0,0,0,30.26,1,0
30.73,22,8,337,0,0,1,34.06,1,0
12.31,3,7,2007,0,0,0,15.27,1,0
41.63,19,9,355,1,0,2,19.32,1,1
9.25,18,4,2297,0,0,1,34.64,1,0
141.33,9,6,1506,1,0,2,7.81,0,0
8.46,1,7,2364,0,0,1,23.35,1,0
68.61,3,4,185,0,0,2,83.05,0,1
8.35,23,7,2370,0,0,0,26.82,1,0
48.41,5,5,553,0,0,2,2.03,1,0
344.94,6,5,2392,0,0,0,8.57,1,0
95.65,15,3,1366,0,0,1,18.3,1,0
28.12,6,5,1173,0,0,0,1.89,1,0
64.64,17,4,1816,0,0,0,28.22,1,0
67.9,19,1,1318,0,0,1,26.55,0,0
106.98,21,8,1376,0,0,2,52.25,1,0
17.0,18,8,2326,0,0,1,17.33,1,0
120.61,8,3,195,0,0,3,29.45,0,0
4.46,19,4,119,0,0,3,5.02,1,0
35.52,9,6,776,1,1,0,0.07,1,0
40.92,12,5,44,0,0,0,4.73,0,0
125.63,17,5,1255,1,0,1,1.61,1,0
68.21,15,6,1655,0,0,0,13.95,1,0
16.35,21,3,1779,0,0,0,15.79,1,0
24.9,16,9,807,0,0,1,25.85,1,0
81.34,21,5,19,0,0,2,3.79,1,0
61.62,12,5,2266,1,0,0,6.04,1,0
37.37,11,3,1669,0,0,1,40.03,0,0
41.23,9,2,47,0,1,1,21.48,1,0
133.78,0,2,1988,0,0,0,0.75,1,0
39.74,7,7,2151,0,0,1,47.16,0,0
61.06,20,5,896,0,0,1,24.84,1,0
584.02,21,9,1196,0,1,1,5.16,1,0
16.06,17,3,2299,0,0,1,7.26,1,0
10.47,1,7,2155,0,0,4,20.16,1,0
146.0,15,7,588,0,0,1,20.57,1,0
33.83,11,6,150,0,0,0,40.89,1,0
48.51,8,5,212,0,0,0,11.1,1,0
30.53,2,9,1521,0,0,1,19.92,0,0
51.43,21,5,2024,0,0,2,21.84,1,0
329.82,20,5,2474,0,0,1,20.45,0,0
148.73,3,3,955,0,1,2,1.89,1,1
157.94,1,5,2194,0,0,0,13.24,1,0
16.18,7,4,784,1,0,1,10.35,1,0
21.09,9,5,914,0,0,3,123.26,0,0
3.9,15,2,627,0,0,2,15.67,0,0
29.68,22,6,931,1,0,1,14.28,1,0
173.59,10,4,1806,0,0,2,16.53,0,0
111.83,17,2,1149,0,0,1,62.92,0,0
53.44,21,4,147,0,0,1,23.63,0,0
65.22,13,2,2472,1,0,0,12.32,0,0
33.49,7,5,257,1,0,0,60.93,1,0
81.84,22,4,535,0,0,3,66.43,1,0
143.43,14,3,1623,0,0,0,7.67,0,0
13.25,16,4,234,0,0,1,12.5,1,0
89.99,20,6,1154,1,0,1,84.87,0,0
169.43,17,5,744,0,0,0,19.47,1,0
44.03,5,4,730,0,0,1,14.13,1,0
134.38,22,4,472,0,0,1,5.44,1,0
1112.82,13,6,2297,0,0,0,12.13,1,0
60.08,22,4,30,0,0,0,24.94,0,0
98.82,2,4,1830,0,0,0,0.99,1,0
31.88,6,5,1988,0,0,0,2.17,1,0
79.94,14,8,457,0,1,0,0.13,1,0
105.66,20,5,1973,0,0,0,6.18,0,0
81.03,23,7,264,0,0,1,5.05,1,0
24.05,15,8,1195,1,0,0,47.56,1,0
81.97,15,4,312,0,0,0,5.12,1,0
287.78,7,3,1797,0,0,2,27.06,1,0
104.44,6,3,786,0,0,0,3.15,1,0
174.51,5,5,633,0,1,1,22.51,0,0
52.61,1,2,1063,1,0,2,14.3,1,1
141.16,21,6,1469,0,0,0,13.13,1,0
88.17,12,7,2445,0,0,2,48.55,0,0
25.77,11,7,689,0,0,0,4.59,1,0
91.7,14,2,489,0,0,2,22.61,1,0
24.74,8,5,144,0,0,1,43.13,1,0
35.41,1,6,1071,0,0,1,31.29,1,0
80.59,16,5,297,0,0,0,102.38,1,0
89.77,4,3,1102,0,0,0,0.05,1,0
20.3,10,4,2249,0,0,1,53.93,0,0
191.33,21,4,1153,0,0,0,23.76,1,0
118.16,18,3,2458,1,0,1,0.06,1,0
32.96,23,7,1433,1,1,0,15.66,1,0
14.33,6,5,918,0,1,0,36.46,1,0
57.69,1,7,667,0,0,0,5.04,1,0
42.69,15,5,1749,0,0,2,28.37,0,0
74.67,11,2,1631,0,0,0,3.76,1,0
46.38,22,4,902,1,0,2,40.67,0,0
8.96,14,4,2211,0,0,0,21.01,1,0
45.23,0,2,1203,1,0,1,0.86,1,0
49.13,12,6,688,1,1,2,2.38,1,0
125.67,22,4,2363,0,1,0,49.85,1,0
33.18,5,6,1658,0,0,1,0.84,0,0
357.34,12,4,1689,1,0,0,8.86,1,0
9.86,17,2,2411,0,1,0,20.92,1,0
247.44,2,4,916,0,1,0,6.0,0,0
53.29,0,1,1244,0,0,0,6.35,1,0
157.53,14,9,1736,0,0,2,37.41,1,1
72.23,12,2,1488,1,0,3,8.6,1,0
208.42,4,5,1700,0,0,1,0.98,1,0
45.27,12,6,863,0,0,2,31.92,0,0
22.23,21,5,2249,0,0,2,77.18,0,0
276.03,4,4,602,1,0,1,44.58,0,1
59.53,18,3,977,1,0,0,19.88,1,0
83.23,20,7,1029,0,1,2,13.83,1,0
229.24,23,2,907,0,0,1,64.81,0,0
23.76,17,0,1594,0,0,0,36.33,0,0
120.96,20,5,825,0,0,1,21.14,0,0
36.97,21,4,1881,1,0,1,52.97,1,1
58.43,9,3,1100,1,0,2,23.01,1,0
71.68,23,3,636,1,0,3,90.77,0,0
14.88,7,7,121,0,0,0,48.85,1,0
30.6,14,6,680,1,0,1,19.99,1,1
257.51,20,5,35,0,0,2,64.05,1,0
161.77,19,4,631,0,0,0,10.48,1,0
62.64,22,4,1099,1,1,2,30.18,1,0
85.04,21,6,726,0,0,2,4.7,1,0
49.69,3,6,1751,0,0,2,56.43,0,0
258.94,1,3,378,0,1,0,7.13,1,0
54.58,23,3,1855,0,0,0,74.41,0,0
84.09,5,3,151,0,0,0,0.43,1,0
209.77,2,1,23,0,0,1,28.63,0,0
30.65,6,6,540,0,0,1,4.06,0,0
316.96,9,5,447,0,0,0,36.83,1,0
14.43,22,6,392,0,0,2,16.93,0,0
340.24,5,3,924,0,0,0,60.1,1,0
45.94,15,4,1299,0,0,1,31.39,1,0
52.32,1,6,982,0,0,1,36.55,1,0
10.07,23,8,1690,0,1,1,3.21,0,0
42.32,16,5,2047,0,0,0,2.54,1,0
23.58,12,1,2462,0,0,1,47.52,1,0
36.32,0,4,895,1,0,2,6.4,1,0
58.13,5,5,1693,0,0,2,50.42,0,0
173.78,4,5,88,1,0,1,3.84,1,0
82.07,12,4,318,0,0,0,9.22,1,0
90.71,22,5,736,0,0,0,66.04,1,0
22.3,17,10,1461,1,0,1,45.77,1,0
27.64,11,3,1739,0,0,1,1.39,1,0
402.91,6,4,1723,0,0,3,14.86,0,1
31.97,14,10,1368,0,0,0,60.16,0,0
349.4,2,2,722,0,0,1,0.37,1,0
52.3,15,3,960,0,0,1,2.84,0,0
66.84,0,3,1445,0,0,1,25.9,1,0
194.49,15,6,479,0,0,1,2.77,1,0
237.91,23,3,1548,0,0,0,14.89,0,0
59.69,11,5,947,0,0,0,17.72,0,0
45.23,18,11,2178,0,0,0,49.2,1,0
63.06,7,6,2207,0,0,2,78.89,0,0
93.5,22,1,2210,0,0,1,17.95,0,0
162.6,11,7,1762,0,0,1,17.85,1,0
66.97,14,3,1961,0,0,2,32.44,0,0
123.83,1,3,1680,0,0,1,5.35,0,0
343.22,16,4,1289,0,0,2,70.7,1,0
97.64,6,5,583,1,0,2,0.03,1,0
91.07,12,5,2125,0,0,0,0.04,1,0
14.6,0,6,234,1,0,1,24.57,0,1
4.8,5,7,856,0,0,0,10.44,1,0
98.33,12,4,2304,0,0,0,12.69,1,0
60.65,10,8,1349,0,0,1,6.26,0,0
39.85,9,8,301,0,0,1,13.1,1,0
85.07,15,8,2271,0,0,3,44.0,0,0
62.78,23,1,1593,0,1,1,30.04,0,0
205.98,22,6,980,0,1,1,2.49,1,0
72.68,19,7,1226,0,0,0,1.46,1,0
31.6,16,0,1020,0,1,0,17.64,0,0
179.5,16,8,1648,1,0,1,32.75,0,0
53.67,3,4,1467,0,0,1,27.3,1,0
112.9,4,6,2131,0,0,2,49.9,1,0
41.37,22,4,634,1,1,2,3.58,1,0
34.82,13,7,1296,0,0,1,23.27,1,0
72.54,19,11,67,0,0,3,36.31,1,0
67.55,9,8,1694,0,0,1,69.45,1,0
107.75,13,10,1314,0,0,2,2.66,0,0
50.98,0,4,1640,0,0,3,6.85,1,0
10.63,10,4,217,0,0,1,10.95,0,0
43.26,22,5,1917,0,0,1,19.45,0,0
147.5,17,7,1176,0,0,0,13.13,1,0
49.53,15,3,422,0,0,0,49.35,0,0
52.12,17,6,1628,0,0,0,75.16,0,0
178.82,7,5,1085,0,0,0,1.82,0,0
32.72,9,5,1050,0,0,1,30.07,0,0
14.26,9,4,749,0,0,0,3.03,1,0
56.79,4,3,813,0,1,2,57.06,1,0
41.09,9,5,428,0,1,1,3.83,1,0
25.37,17,7,928,0,0,0,119.23,1,0
55.96,20,3,2258,1,0,0,13.95,1,0
109.02,23,3,1475,0,0,1,12.03,0,0
66.07,5,5,1535,0,0,1,22.06,0,0
90.65,2,2,89,0,0,1,12.54,1,0
408.87,7,5,2246,0,0,1,6.69,1,0
47.33,8,4,1513,0,1,1,24.8,0,0
88.09,4,2,837,0,0,2,32.58,1,0
40.08,1,3,1627,0,0,0,72.66,0,0
28.61,1,6,1077,1,0,1,13.15,1,0
37.15,6,8,1195,1,0,1,30.59,1,0
41.32,16,9,1766,0,0,0,44.83,1,0
95.53,9,5,1694,0,1,1,44.5,1,1
698.6,11,5,1669,0,0,1,0.87,0,0
32.59,1,3,519,0,0,0,10.99,1,0
43.96,9,6,1546,0,0,0,0.34,1,0
62.61,19,4,704,0,0,3,20.47,0,0
99.07,0,4,1130,0,0,2,50.08,1,0
86.8,3,5,2078,0,0,1,42.17,1,0
240.83,12,2,1388,0,0,2,41.68,0,0
5.89,11,6,1984,0,0,0,10.84,0,0
6.13,10,3,1538,1,0,0,1.19,0,0
40.61,9,7,1437,0,0,3,4.73,1,0
199.8,14,2,1256,0,1,1,27.77,0,0
13.93,4,8,409,0,0,2,3.59,1,0
3.29,16,7,2046,0,0,0,3.35,1,0
118.06,4,4,498,0,0,0,10.91,1,0
85.09,1,2,297,0,0,0,2.48,1,0
22.42,8,2,1413,0,0,1,10.0,1,0
24.89,5,10,446,0,0,4,87.41,0,0
25.29,17,5,2187,0,1,0,0.5,0,0
74.48,13,5,450,0,1,0,44.38,1,1
35.65,18,3,1526,0,0,1,126.37,1,1
109.3,13,5,799,1,0,2,14.34,0,0
3.84,7,5,1006,0,0,3,71.64,0,0
28.31,16,4,1278,1,0,1,7.57,0,0
21.63,2,7,2287,1,0,2,100.85,1,0
51.61,9,2,195,0,0,1,49.43,1,0
38.94,16,7,171,0,0,1,54.0,0,0
148.09,10,6,2458,0,0,3,3.49,0,0
10.39,7,1,1489,0,1,0,51.02,0,0
69.79,0,7,800,0,0,0,71.11,1,0
116.55,12,4,554,0,0,0,42.74,0,0
426.94,20,4,2470,0,0,1,2.4,0,0
41.19,3,1,1154,0,0,1,2.21,1,0
92.25,6,5,78,0,0,1,11.06,0,1
10.98,13,5,2350,0,0,1,30.51,1,0
6.1,4,5,1760,1,0,1,0.31,1,0
155.21,23,7,644,1,0,1,75.22,1,1
66.32,10,3,1313,0,0,0,18.63,0,0
216.7,16,7,575,0,0,1,11.09,1,0
16.89,4,1,542,0,0,0,20.59,0,0
112.16,19,4,1642,0,0,0,31.45,0,0
432.17,2,6,1891,0,0,0,7.98,1,0
101.46,4,3,563,0,0,0,8.6,1,0
87.93,14,3,1958,0,0,0,15.79,1,0
67.26,18,3,962,0,0,0,27.71,0,0
13.86,15,3,2085,0,0,0,30.64,1,0
258.68,7,6,1429,1,0,1,9.79,1,0
36.2,12,3,579,0,0,0,9.73,1,0
110.44,15,5,437,0,0,0,16.69,1,0
13.97,2,8,989,1,1,2,19.52,0,1
20.5,0,4,1126,1,0,1,26.2,1,0
280.08,8,5,44,0,0,1,24.04,1,0
47.12,8,2,1747,0,0,1,11.65,1,0
285.22,21,3,2433,0,0,1,8.81,1,0
61.67,16,7,1016,0,0,1,9.2,0,0
10.57,23,8,2004,0,0,1,25.92,1,0
162.73,1,5,1409,0,0,1,14.19,0,0
36.97,8,5,1332,0,0,3,3.61,1,0
134.11,23,4,2410,0,0,1,0.15,1,0
68.39,18,5,363,0,0,0,0.75,0,0
14.25,12,2,988,0,0,1,50.53,1,0
78.59,4,8,2461,0,0,0,15.3,1,0
599.58,8,5,1427,0,0,1,26.78,1,0
109.18,12,1,412,0,0,0,66.14,1,1
62.96,0,5,1524,0,0,3,3.37,1,0
195.46,14,6,1557,0,0,2,14.84,1,0
82.32,3,5,403,0,0,0,19.36,1,0
82.23,3,6,1729,0,1,1,46.06,1,1
22.38,19,10,113,0,0,2,126.75,0,0
84.26,9,4,2068,0,0,1,31.09,1,0
187.81,5,7,1019,0,0,1,25.67,1,0
28.9,23,4,1753,0,0,1,63.24,1,0
277.13,11,6,1258,0,1,2,45.41,1,1
60.84,19,1,1350,0,0,3,50.07,1,0
27.45,15,5,1927,0,0,1,0.07,1,0
180.84,2,3,431,0,0,1,18.06,1,0
50.06,13,7,2330,0,1,0,38.17,0,0
142.52,0,7,2111,0,0,0,5.01,1,0
49.81,9,4,1206,0,0,0,34.8,0,0
62.81,14,5,2304,0,0,1,0.23,1,0
109.24,6,7,627,1,0,3,21.4,1,1
89.2,3,5,1192,0,0,0,47.65,0,0
9.07,13,1,304,0,1,0,14.11,0,0
21.73,23,6,285,1,0,2,33.62,1,0
168.92,15,8,203,0,0,0,18.9,1,0
58.43,13,6,320,0,0,0,26.05,0,0
39.5,2,3,629,0,0,1,18.18,1,0
17.14,16,7,1136,0,0,0,16.15,0,0
22.65,20,7,259,0,0,0,46.07,0,0
8.83,13,2,965,0,0,2,2.43,0,0
60.26,17,5,2025,0,0,1,21.97,0,0
36.66,2,7,305,0,0,3,3.05,0,0
25.37,21,5,247,0,1,1,20.68,1,1
62.29,18,6,819,1,0,2,82.83,1,0
95.96,2,2,2346,0,0,0,1.47,1,0
540.88,11,8,1663,0,1,2,13.7,1,0
14.7,21,6,1775,0,0,1,40.48,1,0
212.59,4,5,2313,0,0,1,11.54,0,0
176.46,9,7,530,0,0,0,18.37,1,0
30.6,8,7,1152,0,0,1,3.05,0,0
81.71,0,5,2176,1,0,2,6.31,1,0
42.2,12,7,1124,0,0,0,28.99,0,0
80.29,2,6,2229,0,0,1,44.09,1,0
301.61,18,8,732,0,0,1,25.99,1,0
122.19,10,8,1954,0,1,1,45.34,0,1
110.9,15,9,1149,1,0,3,23.26,0,1
43.37,5,7,1567,1,0,0,41.55,1,0
15.12,23,0,2406,1,0,0,101.7,1,0
54.14,2,5,576,0,1,1,2.16,1,0
222.87,18,8,485,0,0,2,16.33,1,0
14.48,5,1,2165,0,0,4,5.26,0,0
23.22,7,4,1986,1,1,0,15.65,0,0
75.66,21,4,1606,0,0,2,17.31,1,0
24.91,12,1,1155,0,1,2,24.32,1,0
30.19,11,5,1637,0,0,2,14.46,1,0
43.66,9,3,1868,0,1,3,9.82,1,0
17.02,2,5,1255,0,0,0,1.1,0,0
25.18,3,2,1492,0,0,1,0.89,0,0
134.75,0,4,1675,1,0,0,4.81,1,0
18.04,12,11,1531,0,0,2,14.9,1,0
13.49,23,8,379,0,0,2,13.51,0,0
35.52,3,3,1986,0,0,1,5.29,1,0
138.65,21,5,769,0,0,1,43.2,1,0
54.77,10,7,1234,0,0,1,28.76,1,0
41.91,18,5,1795,0,0,1,10.51,1,0
69.71,10,5,584,0,0,0,39.86,0,0
11.64,11,4,1418,0,0,1,113.31,1,0
109.37,10,5,2121,0,0,3,7.03,0,0
97.85,5,5,2269,0,0,0,11.26,1,0
44.29,11,5,2126,0,0,0,123.69,1,0
182.35,8,2,1157,0,1,1,3.71,0,0
21.6,9,3,386,0,0,3,2.01,0,0
206.01,2,4,1391,1,1,1,18.4,1,1
77.83,2,6,1819,0,1,0,15.8,0,0
47.63,19,5,2125,0,0,2,2.04,0,0
65.37,22,7,1912,0,0,0,8.56,0,0
59.9,15,0,1166,0,0,0,13.57,1,0
225.94,2,3,1095,0,0,0,43.18,1,0
22.72,9,4,170,1,0,1,30.76,0,1
31.11,23,3,768,0,0,1,61.49,0,0
187.97,10,6,1319,0,0,1,10.11,1,0
36.76,7,7,839,0,0,1,9.25,1,0
164.11,5,6,858,0,0,2,15.55,1,0
364.83,19,5,1986,0,0,1,0.19,1,0
44.62,10,3,258,1,0,1,5.81,1,0
131.81,20,2,1124,0,1,1,5.94,1,0
21.04,11,6,1040,0,0,0,1.58,0,0
141.84,15,7,1539,0,0,0,15.18,1,0
81.4,17,6,1354,0,1,2,58.98,0,0
107.02,12,6,2259,0,0,1,0.1,1,0
34.97,21,4,1687,0,0,0,24.75,1,0
12.67,2,2,2218,0,1,1,52.87,0,1
110.31,14,7,1490,0,0,4,2.84,1,0
8.47,21,5,2319,0,0,3,62.3,1,0
48.55,20,4,19,0,0,1,42.67,1,0
170.92,13,4,724,0,1,1,6.04,1,0
80.79,17,4,368,0,0,2,58.94,1,0
467.94,13,3,1309,0,0,1,40.74,0,0
185.88,4,3,1890,0,1,1,2.95,1,0
34.68,20,1,2181,0,0,1,44.39,1,0
68.53,13,4,639,1,1,0,19.53,0,1
63.6,7,8,277,0,0,0,42.32,1,0
13.71,22,1,287,0,0,1,24.04,0,0
26.04,14,3,1033,1,0,1,12.43,1,0
38.06,14,7,85,0,0,1,22.98,0,0
8.7,18,2,535,0,0,0,25.28,1,0
69.93,19,8,627,0,0,1,36.33,0,0
51.98,5,7,1209,1,0,1,44.4,0,0
12.52,18,8,1727,0,0,1,27.21,1,0
99.9,7,7,1990,0,1,0,114.26,0,1
136.44,5,6,1600,0,0,0,37.69,0,0
83.68,19,4,279,1,0,2,60.41,0,0
48.23,22,3,11,0,0,1,9.62,0,0
120.47,14,4,1289,0,0,0,9.5,1,0
131.66,2,0,1547,0,0,0,11.25,1,0
90.69,9,7,1396,0,0,1,14.48,0,0
29.24,14,4,1140,1,1,1,81.36,1,1
87.94,23,6,1167,0,0,0,1.91,1,0
220.41,15,4,1442,1,1,3,17.25,1,1
36.72,16,5,1484,0,0,1,4.39,0,0
543.45,18,2,544,0,0,3,41.64,0,0
39.42,10,2,1618,0,0,1,0.79,0,0
68.88,15,5,2408,1,0,0,15.18,0,0
34.04,4,3,546,0,0,1,12.55,1,0
83.37,4,7,1227,0,0,2,2.42,1,0
11.68,13,7,1073,0,0,0,11.82,1,0
38.63,17,5,473,0,0,1,41.39,0,0
22.37,7,3,32,0,0,1,3.7,0,0
76.35,4,1,698,0,0,5,102.62,0,1
180.27,6,7,137,0,1,1,1.51,0,0
127.23,15,4,1296,0,0,4,8.53,0,0
6.22,22,0,2092,0,0,1,37.28,0,0
513.92,13,1,110,1,0,0,11.06,1,0
89.59,4,5,746,0,1,2,16.37,1,0
30.68,23,8,620,0,1,2,5.17,0,0
78.03,8,10,1115,0,1,0,31.43,0,0
79.53,3,4,1350,0,0,2,4.95,0,0
34.23,3,5,2012,0,0,2,47.22,0,0
81.28,15,8,2387,0,1,2,19.39,1,0
36.33,23,4,205,0,0,0,19.86,0,0
44.51,16,6,2471,1,0,0,67.77,0,1
33.57,14,6,1542,0,0,1,37.07,1,0
15.92,3,5,1514,0,1,1,33.98,1,1
77.16,5,6,2125,0,0,0,48.81,1,0
119.74,15,9,1426,1,1,1,2.41,1,0
111.6,3,4,1306,0,0,0,32.37,0,0
151.4,5,5,1332,0,0,1,6.64,0,0
92.24,4,4,880,0,0,2,8.25,1,0
39.15,15,7,2198,0,0,0,0.38,1,0
154.42,15,9,194,0,0,2,56.04,1,0
17.16,9,5,1699,0,0,2,33.59,0,0
27.09,8,6,1222,0,0,0,3.75,0,0
25.43,3,3,1052,0,1,0,9.93,1,0
196.38,13,6,2138,0,0,3,16.34,1,0
171.19,3,5,507,0,0,3,17.03,0,0
108.56,11,4,1575,0,0,3,22.64,1,0
194.79,23,6,1672,0,1,2,15.98,1,0
27.68,9,7,227,0,0,0,26.15,1,0
94.5,3,5,534,0,0,1,53.83,0,0
58.84,17,5,1371,0,0,1,12.69,1,0
155.54,12,6,130,0,0,0,52.33,1,0
59.43,12,1,1515,0,0,2,6.2,0,0
45.38,13,5,2236,0,0,0,3.24,1,0
114.54,17,2,2168,0,1,1,6.84,0,0
160.16,0,6,2066,0,0,0,5.79,1,0
34.18,20,5,231,0,0,5,105.12,0,1
62.74,15,2,806,0,0,3,11.99,1,0
23.14,14,3,870,0,0,0,26.35,1,0
5.48,21,5,2261,0,1,1,29.77,1,1
81.49,4,3,1707,0,0,1,14.73,0,0
122.6,5,10,2252,0,0,2,6.33,0,0
86.67,5,8,2318,0,0,1,14.41,0,0
9.49,2,4,875,1,0,0,16.05,1,0
46.95,15,8,1042,0,0,0,76.98,0,0
7.25,11,3,1249,0,1,0,21.02,0,0
262.36,3,5,932,1,0,2,87.56,1,1
22.51,0,4,1662,0,0,0,21.49,1,0
234.02,3,4,349,1,0,0,3.92,0,0
171.72,0,6,2104,0,0,0,12.13,1,0
27.1,20,10,839,0,1,0,39.29,1,0
21.48,7,4,822,0,0,0,13.69,1,0
94.67,23,8,498,0,0,2,2.63,0,0
28.66,4,8,1355,0,1,2,2.53,1,1
73.88,1,6,800,0,0,1,6.76,1,0
41.15,11,5,102,0,0,1,20.8,1,0
11.23,21,5,1844,0,0,1,44.32,0,0
7.17,16,7,1285,0,1,1,19.07,1,0
83.65,6,5,1196,1,0,2,34.27,1,1
38.03,10,6,1191,0,0,2,25.93,0,0
38.36,3,8,147,0,0,3,18.56,1,0
133.74,4,7,321,0,1,1,6.05,0,0
215.6,5,6,2347,0,0,2,53.68,1,0
50.78,10,6,2122,0,0,0,8.06,1,0
47.44,0,4,1716,0,0,0,7.29,0,0
109.96,9,2,712,1,0,1,7.45,0,0
17.17,19,4,970,0,0,1,2.51,1,0
83.36,23,2,1570,0,1,2,17.26,0,0
115.8,20,7,1283,0,1,0,9.92,0,0
131.66,10,3,548,0,0,0,18.45,1,0
9.61,23,2,126,0,0,2,15.09,0,0
31.14,16,4,495,0,0,0,18.34,1,0
27.71,7,4,1396,0,1,1,8.83,0,0
73.69,12,2,1059,1,0,1,42.2,1,0
107.85,19,6,793,0,1,0,19.1,1,0
297.89,17,5,629,0,0,2,5.84,0,0
40.65,21,4,1526,0,0,0,58.02,0,0
40.55,15,5,1390,0,0,3,2.9,1,0
210.54,1,4,1509,0,0,2,33.05,1,0
89.71,4,1,423,0,0,0,28.36,0,0
236.9,17,4,438,0,0,2,1.89,1,0
89.01,2,9,252,0,1,0,57.94,1,0
20.97,21,5,1814,0,0,2,9.51,1,0
17.58,16,4,2309,0,0,1,33.76,1,0
14.13,15,8,1108,0,1,0,8.11,0,1
129.29,5,5,121,1,0,2,18.65,1,0
218.9,18,6,791,0,0,1,89.69,0,0
423.84,6,2,979,0,0,1,23.59,1,0
154.95,17,5,1643,0,1,2,8.79,0,0
213.33,13,5,369,0,0,3,15.33,1,0
37.34,5,4,776,0,0,0,28.18,1,0
20.98,7,3,928,0,0,2,14.73,1,0
156.03,14,4,177,0,0,0,60.41,1,0
101.26,14,5,2270,0,0,1,50.52,1,0
74.25,14,7,797,0,1,0,3.97,1,0
98.24,15,5,1961,0,0,0,38.42,1,0
92.13,0,8,1879,0,0,1,71.36,0,0
240.76,10,4,2103,0,0,1,9.53,1,0
243.47,4,5,1051,0,0,3,6.8,1,0
114.92,4,1,888,0,1,2,0.24,0,1
155.37,20,5,767,0,0,0,3.07,0,0
111.5,5,7,1383,0,0,0,81.05,1,0
42.05,1,3,697,0,0,0,12.4,1,0
142.1,5,6,407,1,0,2,12.25,1,0
16.54,13,10,1983,0,0,1,7.75,1,0
191.31,10,4,107,0,0,1,4.48,0,0
20.2,3,5,1929,0,0,0,17.77,1,0
88.75,23,8,2216,0,0,0,32.11,0,0
28.64,8,7,96,0,1,1,20.01,0,1
115.98,23,10,1776,0,0,2,0.9,1,0
64.46,2,3,452,0,1,1,40.67,1,0
13.53,15,5,2229,0,0,1,67.06,0,0
101.57,10,8,691,0,0,2,14.51,1,0
37.42,3,6,2292,0,0,3,11.41,1,0
160.96,0,5,130,0,0,2,6.53,1,0
66.77,20,1,506,0,0,1,8.98,1,0
99.03,21,5,621,1,1,2,25.85,1,1
25.6,15,3,2479,0,0,0,36.76,1,0
36.99,18,2,144,1,0,0,10.09,1,0
42.16,15,4,324,0,0,1,10.38,1,0
157.07,10,10,2126,0,0,1,15.0,1,0
356.87,7,4,2255,0,0,1,4.66,1,0
29.81,22,3,20,0,0,1,65.5,1,0
195.75,0,4,878,1,0,2,30.56,1,0
7.62,20,4,744,0,0,0,14.21,0,0
20.2,8,7,1143,0,1,0,3.26,0,0
25.56,11,3,1353,0,0,1,47.23,0,0
17.24,21,4,1978,0,0,0,16.53,0,0
13.69,7,4,25,0,0,1,39.85,0,0
100.79,16,4,1661,0,0,0,0.85,0,0
53.84,9,9,1234,0,0,0,7.99,0,0
97.46,6,6,1197,1,0,1,24.33,0,0
133.02,18,2,16,0,0,1,16.73,1,0
86.97,5,8,2118,0,1,1,8.74,1,0
128.74,20,5,934,0,0,0,5.61,1,0
62.21,23,5,641,0,0,3,8.98,0,0
20.35,23,8,1447,0,1,4,33.9,1,1
192.06,18,7,945,0,1,0,5.07,0,0
37.0,17,6,569,1,0,2,22.52,1,0
26.16,14,8,100,0,0,2,13.78,1,0
55.82,1,3,1551,0,0,1,36.0,1,0
26.77,13,4,455,0,0,0,5.63,0,0
43.93,20,4,1318,0,0,0,7.87,1,0
94.07,9,3,1426,0,1,3,12.72,1,0
94.48,15,3,959,0,0,0,4.56,0,0
